,map,regular_time,regular_sum_of_costs,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
124,mazes/maze50x50_3_166.txt,0.05626249313354492,103,0.06615328788757324,103,0.06615328788757324,103,0.06615328788757324,103
125,mazes/maze50x50_3_165.txt,0.24313974380493164,185,0.5639331340789795,185,0.5639331340789795,185,0.5639331340789795,185
126,mazes/maze50x50_3_164.txt,0.38071107864379883,230,0.3669579029083252,230,0.3669579029083252,230,0.3669579029083252,230
127,mazes/maze50x50_3_163.txt,0.1603684425354004,152,0.1866464614868164,152,0.1866464614868164,152,0.1866464614868164,152
128,mazes/maze50x50_3_162.txt,0.05703926086425781,89,0.07184934616088867,89,0.07184934616088867,89,0.07184934616088867,89
129,mazes/maze50x50_3_161.txt,0.3011002540588379,206,3.334092378616333,206,3.334092378616333,206,3.334092378616333,206
130,mazes/maze50x50_3_160.txt,0.31761693954467773,220,1.0063743591308594,220,1.0063743591308594,220,1.0063743591308594,220
131,mazes/maze50x50_3_16.txt,0.49634790420532227,215,2.4424028396606445,215,2.4424028396606445,215,2.4424028396606445,215
132,mazes/maze50x50_3_159.txt,0.21947813034057617,166,0.3842005729675293,166,0.3842005729675293,166,0.3842005729675293,166
133,mazes/maze50x50_3_158.txt,0.28786420822143555,224,0.6810634136199951,224,0.6810634136199951,224,0.6810634136199951,224
134,mazes/maze50x50_3_157.txt,0.3211343288421631,199,1.3339149951934814,199,1.3339149951934814,199,1.3339149951934814,199
135,mazes/maze50x50_3_156.txt,0.03787112236022949,85,0.03753328323364258,85,0.03753328323364258,85,0.03753328323364258,85
136,mazes/maze50x50_3_155.txt,0.22414636611938477,173,0.25132179260253906,173,0.25132179260253906,173,0.25132179260253906,173
137,mazes/maze50x50_3_154.txt,0.18525171279907227,158,0.5846598148345947,158,0.5846598148345947,158,0.5846598148345947,158
138,mazes/maze50x50_3_153.txt,0.37758731842041016,244,1.3931593894958496,244,1.3931593894958496,244,1.3931593894958496,244
139,mazes/maze50x50_3_152.txt,0.06994080543518066,114,0.0814511775970459,114,0.0814511775970459,114,0.0814511775970459,114
140,mazes/maze50x50_3_151.txt,0.3459763526916504,276,0.3642842769622803,276,0.3642842769622803,276,0.3642842769622803,276
141,mazes/maze50x50_3_150.txt,0.23939275741577148,228,0.2783503532409668,228,0.2783503532409668,228,0.2783503532409668,228
142,mazes/maze50x50_3_15.txt,1800.5753087997437,False,69.24227523803711,False,122.5394880771637,False,300.6454417705536,False
143,mazes/maze50x50_3_149.txt,0.2236471176147461,143,0.31629133224487305,143,0.31629133224487305,143,0.31629133224487305,143
144,mazes/maze50x50_3_148.txt,0.13487792015075684,155,0.2780179977416992,155,0.2780179977416992,155,0.2780179977416992,155
145,mazes/maze50x50_3_147.txt,0.2081460952758789,163,4.9347083568573,163,4.9347083568573,163,4.9347083568573,163
146,mazes/maze50x50_3_146.txt,0.0991048812866211,138,0.11743593215942383,138,0.11743593215942383,138,0.11743593215942383,138
147,mazes/maze50x50_3_145.txt,0.11968398094177246,149,0.1501920223236084,149,0.1501920223236084,149,0.1501920223236084,149
148,mazes/maze50x50_3_144.txt,0.3896596431732178,173,1.149980068206787,173,1.149980068206787,173,1.149980068206787,173
149,mazes/maze50x50_3_143.txt,0.032684326171875,85,0.030849456787109375,85,0.030849456787109375,85,0.030849456787109375,85
150,mazes/maze50x50_3_142.txt,0.2741208076477051,196,0.23756623268127441,196,0.23756623268127441,196,0.23756623268127441,196
151,mazes/maze50x50_3_141.txt,0.10038948059082031,160,0.12369942665100098,160,0.12369942665100098,160,0.12369942665100098,160
152,mazes/maze50x50_3_140.txt,0.1610884666442871,153,0.9754452705383301,153,0.9754452705383301,153,0.9754452705383301,153
153,mazes/maze50x50_3_14.txt,0.0874032974243164,166,0.10951805114746094,166,0.10951805114746094,166,0.10951805114746094,166
154,mazes/maze50x50_3_139.txt,0.2541525363922119,200,0.3018615245819092,200,0.3018615245819092,200,0.3018615245819092,200
155,mazes/maze50x50_3_138.txt,0.407545804977417,231,1.9816906452178955,231,1.9816906452178955,231,1.9816906452178955,231
156,mazes/maze50x50_3_137.txt,0.1199948787689209,153,0.142930269241333,153,0.142930269241333,153,0.142930269241333,153
157,mazes/maze50x50_3_136.txt,0.033637046813964844,89,0.0334172248840332,89,0.0334172248840332,89,0.0334172248840332,89
158,mazes/maze50x50_3_135.txt,0.17035865783691406,141,0.8646507263183594,141,0.8646507263183594,141,0.8646507263183594,141
159,mazes/maze50x50_3_134.txt,0.22887206077575684,232,0.3781898021697998,232,0.3781898021697998,232,0.3781898021697998,232
160,mazes/maze50x50_3_133.txt,0.07093071937561035,137,0.08193254470825195,137,0.08193254470825195,137,0.08193254470825195,137
161,mazes/maze50x50_3_132.txt,0.08868694305419922,112,0.08747982978820801,112,0.08747982978820801,112,0.08747982978820801,112
162,mazes/maze50x50_3_131.txt,0.24629974365234375,183,0.2787349224090576,183,0.2787349224090576,183,0.2787349224090576,183
163,mazes/maze50x50_3_130.txt,0.36051177978515625,220,0.2898426055908203,220,0.2898426055908203,220,0.2898426055908203,220
164,mazes/maze50x50_3_13.txt,0.1815636157989502,181,0.19424104690551758,181,0.19424104690551758,181,0.19424104690551758,181
165,mazes/maze50x50_3_129.txt,0.13816213607788086,196,0.15833163261413574,196,0.15833163261413574,196,0.15833163261413574,196
166,mazes/maze50x50_3_128.txt,0.16028928756713867,202,0.19577670097351074,202,0.19577670097351074,202,0.19577670097351074,202
167,mazes/maze50x50_3_127.txt,0.9065563678741455,188,2.9975454807281494,188,2.9975454807281494,188,2.9975454807281494,188
168,mazes/maze50x50_3_126.txt,0.12813448905944824,153,0.14345359802246094,153,0.14345359802246094,153,0.14345359802246094,153
169,mazes/maze50x50_3_125.txt,0.25532984733581543,150,0.3154425621032715,150,0.3154425621032715,150,0.3154425621032715,150
170,mazes/maze50x50_3_124.txt,0.10383725166320801,165,0.12352681159973145,165,0.12352681159973145,165,0.12352681159973145,165
