,map,regular_time,regular_sum_of_costs,reverse_time_30,reverse_sum_of_costs_30,reverse_time_60,reverse_sum_of_costs_60,reverse_time_120,reverse_sum_of_costs_120,reverse_time_300,reverse_sum_of_costs_300
234,mazes/maze25x25_3_68.txt,0.1779794692993164,102,0.4098193645477295,102,0.4098193645477295,102,0.4098193645477295,102,0.4098193645477295,102
235,mazes/maze25x25_3_67.txt,0.025111675262451172,70,0.09513115882873535,70,0.09513115882873535,70,0.09513115882873535,70,0.09513115882873535,70
236,mazes/maze25x25_3_66.txt,0.033353328704833984,96,0.05168008804321289,96,0.05168008804321289,96,0.05168008804321289,96,0.05168008804321289,96
237,mazes/maze25x25_3_65.txt,0.0037734508514404297,27,0.003431081771850586,27,0.003431081771850586,27,0.003431081771850586,27,0.003431081771850586,27
238,mazes/maze25x25_3_64.txt,0.009526729583740234,74,0.02018117904663086,74,0.02018117904663086,74,0.02018117904663086,74,0.02018117904663086,74
239,mazes/maze25x25_3_63.txt,0.01436924934387207,58,0.013293743133544922,58,0.013293743133544922,58,0.013293743133544922,58,0.013293743133544922,58
240,mazes/maze25x25_3_62.txt,0.03976583480834961,93,0.0838160514831543,93,0.0838160514831543,93,0.0838160514831543,93,0.0838160514831543,93
241,mazes/maze25x25_3_61.txt,0.012768983840942383,69,0.045900821685791016,69,0.045900821685791016,69,0.045900821685791016,69,0.045900821685791016,69
242,mazes/maze25x25_3_60.txt,0.07403278350830078,79,0.07409548759460449,79,0.07409548759460449,79,0.07409548759460449,79,0.07409548759460449,79
243,mazes/maze25x25_3_6.txt,0.010265111923217773,66,0.010256528854370117,66,0.010256528854370117,66,0.010256528854370117,66,0.010256528854370117,66
244,mazes/maze25x25_3_59.txt,0.007868051528930664,58,0.007890462875366211,58,0.007890462875366211,58,0.007890462875366211,58,0.007890462875366211,58
245,mazes/maze25x25_3_58.txt,4.685421705245972,74,4.679219007492065,74,4.679219007492065,74,4.679219007492065,74,4.679219007492065,74
246,mazes/maze25x25_3_57.txt,0.01113748550415039,49,0.010574817657470703,49,0.010574817657470703,49,0.010574817657470703,49,0.010574817657470703,49
247,mazes/maze25x25_3_56.txt,0.013977289199829102,52,0.05279254913330078,52,0.05279254913330078,52,0.05279254913330078,52,0.05279254913330078,52
248,mazes/maze25x25_3_55.txt,0.008844614028930664,37,0.008502721786499023,37,0.008502721786499023,37,0.008502721786499023,37,0.008502721786499023,37
249,mazes/maze25x25_3_54.txt,0.08193254470825195,80,0.07547402381896973,80,0.07547402381896973,80,0.07547402381896973,80,0.07547402381896973,80
250,mazes/maze25x25_3_53.txt,0.0388791561126709,80,0.027097463607788086,80,0.027097463607788086,80,0.027097463607788086,80,0.027097463607788086,80
251,mazes/maze25x25_3_52.txt,0.013082027435302734,61,0.012989997863769531,61,0.012989997863769531,61,0.012989997863769531,61,0.012989997863769531,61
252,mazes/maze25x25_3_51.txt,0.13048982620239258,129,0.4518721103668213,129,0.4518721103668213,129,0.4518721103668213,129,0.4518721103668213,129
253,mazes/maze25x25_3_50.txt,44.110835790634155,95,30.0346097946167,96,57.29527020454407,95,56.71846675872803,95,56.71846675872803,95
254,mazes/maze25x25_3_5.txt,0.024881839752197266,63,0.04578137397766113,63,0.04578137397766113,63,0.04578137397766113,63,0.04578137397766113,63
255,mazes/maze25x25_3_49.txt,0.02531886100769043,71,0.043650150299072266,71,0.043650150299072266,71,0.043650150299072266,71,0.043650150299072266,71
256,mazes/maze25x25_3_48.txt,0.017160415649414062,73,0.016788959503173828,73,0.016788959503173828,73,0.016788959503173828,73,0.016788959503173828,73
257,mazes/maze25x25_3_47.txt,0.003566265106201172,28,0.003527402877807617,28,0.003527402877807617,28,0.003527402877807617,28,0.003527402877807617,28
258,mazes/maze25x25_3_46.txt,0.02445507049560547,105,0.0356442928314209,105,0.0356442928314209,105,0.0356442928314209,105,0.0356442928314209,105
259,mazes/maze25x25_3_45.txt,0.040981292724609375,118,0.13223934173583984,118,0.13223934173583984,118,0.13223934173583984,118,0.13223934173583984,118
260,mazes/maze25x25_3_44.txt,0.06933474540710449,67,0.0653219223022461,67,0.0653219223022461,67,0.0653219223022461,67,0.0653219223022461,67
261,mazes/maze25x25_3_43.txt,0.005218505859375,40,0.00517725944519043,40,0.00517725944519043,40,0.00517725944519043,40,0.00517725944519043,40
262,mazes/maze25x25_3_42.txt,0.09880518913269043,87,0.2397463321685791,87,0.2397463321685791,87,0.2397463321685791,87,0.2397463321685791,87
263,mazes/maze25x25_3_41.txt,0.11401534080505371,108,0.2711019515991211,108,0.2711019515991211,108,0.2711019515991211,108,0.2711019515991211,108
264,mazes/maze25x25_3_40.txt,0.0036423206329345703,26,0.003303050994873047,26,0.003303050994873047,26,0.003303050994873047,26,0.003303050994873047,26
265,mazes/maze25x25_3_4.txt,0.02155756950378418,78,0.021753549575805664,78,0.021753549575805664,78,0.021753549575805664,78,0.021753549575805664,78
266,mazes/maze25x25_3_39.txt,0.045464277267456055,118,0.1113896369934082,118,0.1113896369934082,118,0.1113896369934082,118,0.1113896369934082,118
267,mazes/maze25x25_3_38.txt,0.0028350353240966797,25,0.0028650760650634766,25,0.0028650760650634766,25,0.0028650760650634766,25,0.0028650760650634766,25
268,mazes/maze25x25_3_37.txt,0.03551983833312988,101,0.09916400909423828,101,0.09916400909423828,101,0.09916400909423828,101,0.09916400909423828,101
269,mazes/maze25x25_3_36.txt,0.01916193962097168,77,0.05145263671875,77,0.05145263671875,77,0.05145263671875,77,0.05145263671875,77
270,mazes/maze25x25_3_35.txt,0.018575668334960938,87,0.04981660842895508,87,0.04981660842895508,87,0.04981660842895508,87,0.04981660842895508,87
271,mazes/maze25x25_3_34.txt,0.006831645965576172,46,0.019794702529907227,46,0.019794702529907227,46,0.019794702529907227,46,0.019794702529907227,46
272,mazes/maze25x25_3_33.txt,0.014473915100097656,60,0.014330148696899414,60,0.014330148696899414,60,0.014330148696899414,60,0.014330148696899414,60
273,mazes/maze25x25_3_32.txt,0.009221315383911133,71,0.00955820083618164,71,0.00955820083618164,71,0.00955820083618164,71,0.00955820083618164,71
274,mazes/maze25x25_3_31.txt,0.015088319778442383,76,0.015538930892944336,76,0.015538930892944336,76,0.015538930892944336,76,0.015538930892944336,76
275,mazes/maze25x25_3_30.txt,0.0721280574798584,84,0.2510673999786377,84,0.2510673999786377,84,0.2510673999786377,84,0.2510673999786377,84
276,mazes/maze25x25_3_3.txt,0.0313873291015625,105,0.030463218688964844,105,0.030463218688964844,105,0.030463218688964844,105,0.030463218688964844,105
277,mazes/maze25x25_3_29.txt,0.01400446891784668,69,0.03796029090881348,69,0.03796029090881348,69,0.03796029090881348,69,0.03796029090881348,69
278,mazes/maze25x25_3_28.txt,0.015628814697265625,82,0.01571178436279297,82,0.01571178436279297,82,0.01571178436279297,82,0.01571178436279297,82
279,mazes/maze25x25_3_27.txt,0.04218864440917969,84,0.4495980739593506,84,0.4495980739593506,84,0.4495980739593506,84,0.4495980739593506,84
280,mazes/maze25x25_3_26.txt,0.02677154541015625,76,0.0464174747467041,76,0.0464174747467041,76,0.0464174747467041,76,0.0464174747467041,76
281,mazes/maze25x25_3_25.txt,0.053116798400878906,96,0.11731147766113281,96,0.11731147766113281,96,0.11731147766113281,96,0.11731147766113281,96
282,mazes/maze25x25_3_24.txt,0.0182950496673584,91,0.07101774215698242,91,0.07101774215698242,91,0.07101774215698242,91,0.07101774215698242,91
283,mazes/maze25x25_3_23.txt,0.011297225952148438,50,0.010709524154663086,50,0.010709524154663086,50,0.010709524154663086,50,0.010709524154663086,50
284,mazes/maze25x25_3_22.txt,0.006676912307739258,41,0.006426095962524414,41,0.006426095962524414,41,0.006426095962524414,41,0.006426095962524414,41
285,mazes/maze25x25_3_21.txt,0.01905989646911621,73,0.06496357917785645,73,0.06496357917785645,73,0.06496357917785645,73,0.06496357917785645,73
286,mazes/maze25x25_3_20.txt,0.032593488693237305,100,0.08785390853881836,100,0.08785390853881836,100,0.08785390853881836,100,0.08785390853881836,100
287,mazes/maze25x25_3_2.txt,0.008114099502563477,52,0.008046150207519531,52,0.008046150207519531,52,0.008046150207519531,52,0.008046150207519531,52
288,mazes/maze25x25_3_199.txt,0.013777732849121094,64,0.01408696174621582,64,0.01408696174621582,64,0.01408696174621582,64,0.01408696174621582,64
289,mazes/maze25x25_3_198.txt,0.005050182342529297,34,0.005124807357788086,34,0.005124807357788086,34,0.005124807357788086,34,0.005124807357788086,34
290,mazes/maze25x25_3_197.txt,0.03932952880859375,89,0.0627899169921875,89,0.0627899169921875,89,0.0627899169921875,89,0.0627899169921875,89
291,mazes/maze25x25_3_196.txt,215.6177053451538,117,30.148505210876465,120,60.10271191596985,117,120.07051920890808,117,206.0978217124939,117
292,mazes/maze25x25_3_195.txt,0.012143373489379883,68,0.010309934616088867,68,0.010309934616088867,68,0.010309934616088867,68,0.010309934616088867,68
293,mazes/maze25x25_3_194.txt,0.015273571014404297,59,0.0677635669708252,59,0.0677635669708252,59,0.0677635669708252,59,0.0677635669708252,59
294,mazes/maze25x25_3_193.txt,0.026742219924926758,96,0.026594161987304688,96,0.026594161987304688,96,0.026594161987304688,96,0.026594161987304688,96
295,mazes/maze25x25_3_192.txt,0.01523137092590332,82,0.01498723030090332,82,0.01498723030090332,82,0.01498723030090332,82,0.01498723030090332,82
296,mazes/maze25x25_3_191.txt,0.024625301361083984,59,0.04271221160888672,59,0.04271221160888672,59,0.04271221160888672,59,0.04271221160888672,59
297,mazes/maze25x25_3_190.txt,0.0964822769165039,98,0.2197120189666748,98,0.2197120189666748,98,0.2197120189666748,98,0.2197120189666748,98
298,mazes/maze25x25_3_19.txt,0.05061602592468262,106,0.12098145484924316,106,0.12098145484924316,106,0.12098145484924316,106,0.12098145484924316,106
299,mazes/maze25x25_3_189.txt,0.008591890335083008,35,0.007170438766479492,35,0.007170438766479492,35,0.007170438766479492,35,0.007170438766479492,35
300,mazes/maze25x25_3_188.txt,0.022481441497802734,87,0.02228522300720215,87,0.02228522300720215,87,0.02228522300720215,87,0.02228522300720215,87
301,mazes/maze25x25_3_187.txt,0.419741153717041,105,0.5412473678588867,105,0.5412473678588867,105,0.5412473678588867,105,0.5412473678588867,105
302,mazes/maze25x25_3_186.txt,1.6085984706878662,67,1.379983901977539,67,1.379983901977539,67,1.379983901977539,67,1.379983901977539,67
303,mazes/maze25x25_3_185.txt,0.008165836334228516,63,0.008207559585571289,63,0.008207559585571289,63,0.008207559585571289,63,0.008207559585571289,63
304,mazes/maze25x25_3_184.txt,0.010149478912353516,68,0.010296344757080078,68,0.010296344757080078,68,0.010296344757080078,68,0.010296344757080078,68
305,mazes/maze25x25_3_183.txt,0.04172158241271973,90,0.08226585388183594,90,0.08226585388183594,90,0.08226585388183594,90,0.08226585388183594,90
306,mazes/maze25x25_3_182.txt,0.0356295108795166,103,0.10391473770141602,103,0.10391473770141602,103,0.10391473770141602,103,0.10391473770141602,103
307,mazes/maze25x25_3_181.txt,0.0325772762298584,92,0.06807565689086914,92,0.06807565689086914,92,0.06807565689086914,92,0.06807565689086914,92
308,mazes/maze25x25_3_180.txt,0.021227121353149414,72,0.011663675308227539,72,0.011663675308227539,72,0.011663675308227539,72,0.011663675308227539,72
309,mazes/maze25x25_3_18.txt,0.15768694877624512,106,0.6103799343109131,106,0.6103799343109131,106,0.6103799343109131,106,0.6103799343109131,106
310,mazes/maze25x25_3_179.txt,0.4196646213531494,69,0.3263850212097168,69,0.3263850212097168,69,0.3263850212097168,69,0.3263850212097168,69
311,mazes/maze25x25_3_178.txt,0.03490877151489258,70,0.04510617256164551,70,0.04510617256164551,70,0.04510617256164551,70,0.04510617256164551,70
312,mazes/maze25x25_3_177.txt,0.02234172821044922,92,0.07870602607727051,92,0.07870602607727051,92,0.07870602607727051,92,0.07870602607727051,92
313,mazes/maze25x25_3_176.txt,0.020299434661865234,94,0.020204544067382812,94,0.020204544067382812,94,0.020204544067382812,94,0.020204544067382812,94
314,mazes/maze25x25_3_175.txt,0.005234241485595703,40,0.0053195953369140625,40,0.0053195953369140625,40,0.0053195953369140625,40,0.0053195953369140625,40
315,mazes/maze25x25_3_174.txt,0.029098987579345703,90,0.019602537155151367,90,0.019602537155151367,90,0.019602537155151367,90,0.019602537155151367,90
316,mazes/maze25x25_3_173.txt,0.012943267822265625,63,0.013140439987182617,63,0.013140439987182617,63,0.013140439987182617,63,0.013140439987182617,63
317,mazes/maze25x25_3_172.txt,302.3287150859833,126,30.057213068008423,126,60.06116318702698,126,120.07850766181946,126,256.8545744419098,126
318,mazes/maze25x25_3_171.txt,0.027851581573486328,81,0.05749344825744629,81,0.05749344825744629,81,0.05749344825744629,81,0.05749344825744629,81
319,mazes/maze25x25_3_170.txt,0.15799808502197266,94,0.31537485122680664,94,0.31537485122680664,94,0.31537485122680664,94,0.31537485122680664,94
320,mazes/maze25x25_3_17.txt,0.010767221450805664,56,0.010835886001586914,56,0.010835886001586914,56,0.010835886001586914,56,0.010835886001586914,56
321,mazes/maze25x25_3_169.txt,0.014423847198486328,63,0.024724721908569336,63,0.024724721908569336,63,0.024724721908569336,63,0.024724721908569336,63
322,mazes/maze25x25_3_168.txt,1800.3700459003448,False,30.458232879638672,False,60.22741365432739,160,120.19263625144958,160,300.2072808742523,160
323,mazes/maze25x25_3_167.txt,0.048424720764160156,96,0.10074806213378906,96,0.10074806213378906,96,0.10074806213378906,96,0.10074806213378906,96
324,mazes/maze25x25_3_166.txt,0.019092321395874023,73,0.03972625732421875,73,0.03972625732421875,73,0.03972625732421875,73,0.03972625732421875,73
325,mazes/maze25x25_3_165.txt,0.12255406379699707,146,0.24788379669189453,146,0.24788379669189453,146,0.24788379669189453,146,0.24788379669189453,146
326,mazes/maze25x25_3_164.txt,0.029834985733032227,105,0.17741012573242188,105,0.17741012573242188,105,0.17741012573242188,105,0.17741012573242188,105
327,mazes/maze25x25_3_163.txt,0.017477035522460938,78,0.016218185424804688,78,0.016218185424804688,78,0.016218185424804688,78,0.016218185424804688,78
328,mazes/maze25x25_3_162.txt,0.019633769989013672,113,0.019585609436035156,113,0.019585609436035156,113,0.019585609436035156,113,0.019585609436035156,113
329,mazes/maze25x25_3_161.txt,0.01750016212463379,69,0.03420662879943848,69,0.03420662879943848,69,0.03420662879943848,69,0.03420662879943848,69
330,mazes/maze25x25_3_160.txt,0.027480363845825195,101,0.0630040168762207,101,0.0630040168762207,101,0.0630040168762207,101,0.0630040168762207,101
331,mazes/maze25x25_3_16.txt,0.06078314781188965,151,0.201995849609375,151,0.201995849609375,151,0.201995849609375,151,0.201995849609375,151
332,mazes/maze25x25_3_159.txt,0.018964290618896484,82,0.052869319915771484,82,0.052869319915771484,82,0.052869319915771484,82,0.052869319915771484,82
333,mazes/maze25x25_3_158.txt,0.011866331100463867,67,0.011472225189208984,67,0.011472225189208984,67,0.011472225189208984,67,0.011472225189208984,67
334,mazes/maze25x25_3_157.txt,0.01329350471496582,62,0.031676292419433594,62,0.031676292419433594,62,0.031676292419433594,62,0.031676292419433594,62
335,mazes/maze25x25_3_156.txt,0.01723933219909668,80,0.026741743087768555,80,0.026741743087768555,80,0.026741743087768555,80,0.026741743087768555,80
336,mazes/maze25x25_3_155.txt,0.07411551475524902,113,0.5046625137329102,113,0.5046625137329102,113,0.5046625137329102,113,0.5046625137329102,113
337,mazes/maze25x25_3_154.txt,0.06638050079345703,88,0.2117149829864502,88,0.2117149829864502,88,0.2117149829864502,88,0.2117149829864502,88
338,mazes/maze25x25_3_153.txt,0.018311500549316406,70,0.03243255615234375,70,0.03243255615234375,70,0.03243255615234375,70,0.03243255615234375,70
339,mazes/maze25x25_3_152.txt,0.010879039764404297,55,0.010482549667358398,55,0.010482549667358398,55,0.010482549667358398,55,0.010482549667358398,55
340,mazes/maze25x25_3_151.txt,0.08126974105834961,141,0.3554508686065674,141,0.3554508686065674,141,0.3554508686065674,141,0.3554508686065674,141
341,mazes/maze25x25_3_150.txt,0.028406143188476562,84,0.08968305587768555,84,0.08968305587768555,84,0.08968305587768555,84,0.08968305587768555,84
342,mazes/maze25x25_3_15.txt,0.021250486373901367,74,0.04629635810852051,74,0.04629635810852051,74,0.04629635810852051,74,0.04629635810852051,74
343,mazes/maze25x25_3_149.txt,0.03731799125671387,78,0.019899368286132812,78,0.019899368286132812,78,0.019899368286132812,78,0.019899368286132812,78
344,mazes/maze25x25_3_148.txt,0.07455253601074219,60,0.11968398094177246,60,0.11968398094177246,60,0.11968398094177246,60,0.11968398094177246,60
345,mazes/maze25x25_3_147.txt,0.020474910736083984,80,0.036687374114990234,80,0.036687374114990234,80,0.036687374114990234,80,0.036687374114990234,80
346,mazes/maze25x25_3_146.txt,0.028588056564331055,81,0.017774581909179688,81,0.017774581909179688,81,0.017774581909179688,81,0.017774581909179688,81
347,mazes/maze25x25_3_145.txt,0.04233288764953613,125,0.1159219741821289,125,0.1159219741821289,125,0.1159219741821289,125,0.1159219741821289,125
348,mazes/maze25x25_3_144.txt,0.1486341953277588,90,0.4984602928161621,90,0.4984602928161621,90,0.4984602928161621,90,0.4984602928161621,90
349,mazes/maze25x25_3_143.txt,0.0309603214263916,85,0.04659390449523926,85,0.04659390449523926,85,0.04659390449523926,85,0.04659390449523926,85
350,mazes/maze25x25_3_142.txt,0.01465463638305664,86,0.014333248138427734,86,0.014333248138427734,86,0.014333248138427734,86,0.014333248138427734,86
351,mazes/maze25x25_3_141.txt,0.030190467834472656,52,0.01324915885925293,52,0.01324915885925293,52,0.01324915885925293,52,0.01324915885925293,52
352,mazes/maze25x25_3_140.txt,0.01477360725402832,66,0.014559507369995117,66,0.014559507369995117,66,0.014559507369995117,66,0.014559507369995117,66
353,mazes/maze25x25_3_14.txt,0.006259918212890625,44,0.006044626235961914,44,0.006044626235961914,44,0.006044626235961914,44,0.006044626235961914,44
354,mazes/maze25x25_3_139.txt,0.5863204002380371,56,0.5240821838378906,56,0.5240821838378906,56,0.5240821838378906,56,0.5240821838378906,56
355,mazes/maze25x25_3_138.txt,0.04549670219421387,99,0.08899879455566406,99,0.08899879455566406,99,0.08899879455566406,99,0.08899879455566406,99
356,mazes/maze25x25_3_137.txt,0.02926325798034668,49,0.08278036117553711,49,0.08278036117553711,49,0.08278036117553711,49,0.08278036117553711,49
357,mazes/maze25x25_3_136.txt,0.08562636375427246,100,0.12453961372375488,100,0.12453961372375488,100,0.12453961372375488,100,0.12453961372375488,100
358,mazes/maze25x25_3_135.txt,0.017727136611938477,78,0.01814746856689453,78,0.01814746856689453,78,0.01814746856689453,78,0.01814746856689453,78
359,mazes/maze25x25_3_134.txt,0.011667966842651367,58,0.011964082717895508,58,0.011964082717895508,58,0.011964082717895508,58,0.011964082717895508,58
360,mazes/maze25x25_3_133.txt,0.7687351703643799,107,2.8124797344207764,107,2.8124797344207764,107,2.8124797344207764,107,2.8124797344207764,107
361,mazes/maze25x25_3_132.txt,0.015303611755371094,64,0.056563377380371094,64,0.056563377380371094,64,0.056563377380371094,64,0.056563377380371094,64
362,mazes/maze25x25_3_131.txt,0.05670595169067383,109,0.4953165054321289,109,0.4953165054321289,109,0.4953165054321289,109,0.4953165054321289,109
363,mazes/maze25x25_3_130.txt,0.03960824012756348,84,0.0946662425994873,84,0.0946662425994873,84,0.0946662425994873,84,0.0946662425994873,84
364,mazes/maze25x25_3_13.txt,0.04566049575805664,114,0.10326957702636719,114,0.10326957702636719,114,0.10326957702636719,114,0.10326957702636719,114
365,mazes/maze25x25_3_129.txt,0.006950855255126953,45,0.007215976715087891,45,0.007215976715087891,45,0.007215976715087891,45,0.007215976715087891,45
366,mazes/maze25x25_3_128.txt,0.01241612434387207,72,0.012303829193115234,72,0.012303829193115234,72,0.012303829193115234,72,0.012303829193115234,72
367,mazes/maze25x25_3_127.txt,0.0369718074798584,87,0.0656731128692627,87,0.0656731128692627,87,0.0656731128692627,87,0.0656731128692627,87
368,mazes/maze25x25_3_126.txt,0.05701446533203125,84,0.06403923034667969,84,0.06403923034667969,84,0.06403923034667969,84,0.06403923034667969,84
369,mazes/maze25x25_3_125.txt,0.00860738754272461,56,0.00808405876159668,56,0.00808405876159668,56,0.00808405876159668,56,0.00808405876159668,56
370,mazes/maze25x25_3_124.txt,0.08995628356933594,83,0.20514249801635742,83,0.20514249801635742,83,0.20514249801635742,83,0.20514249801635742,83
371,mazes/maze25x25_3_123.txt,0.037621498107910156,78,0.07999086380004883,78,0.07999086380004883,78,0.07999086380004883,78,0.07999086380004883,78
372,mazes/maze25x25_3_122.txt,10.47062611579895,73,8.569506168365479,73,8.569506168365479,73,8.569506168365479,73,8.569506168365479,73
373,mazes/maze25x25_3_121.txt,0.008841276168823242,42,0.008862972259521484,42,0.008862972259521484,42,0.008862972259521484,42,0.008862972259521484,42
374,mazes/maze25x25_3_120.txt,0.03341555595397949,93,0.10750102996826172,93,0.10750102996826172,93,0.10750102996826172,93,0.10750102996826172,93
375,mazes/maze25x25_3_12.txt,0.025461912155151367,89,0.04359936714172363,89,0.04359936714172363,89,0.04359936714172363,89,0.04359936714172363,89
376,mazes/maze25x25_3_119.txt,0.036458730697631836,88,0.11212706565856934,88,0.11212706565856934,88,0.11212706565856934,88,0.11212706565856934,88
377,mazes/maze25x25_3_118.txt,0.044602394104003906,114,0.09976005554199219,114,0.09976005554199219,114,0.09976005554199219,114,0.09976005554199219,114
378,mazes/maze25x25_3_117.txt,0.037043094635009766,89,0.09067654609680176,89,0.09067654609680176,89,0.09067654609680176,89,0.09067654609680176,89
379,mazes/maze25x25_3_116.txt,0.015451431274414062,71,0.026177167892456055,71,0.026177167892456055,71,0.026177167892456055,71,0.026177167892456055,71
380,mazes/maze25x25_3_115.txt,0.034369707107543945,74,0.03281378746032715,74,0.03281378746032715,74,0.03281378746032715,74,0.03281378746032715,74
381,mazes/maze25x25_3_114.txt,0.02138352394104004,70,0.018001794815063477,70,0.018001794815063477,70,0.018001794815063477,70,0.018001794815063477,70
382,mazes/maze25x25_3_113.txt,0.016949892044067383,68,0.06282353401184082,68,0.06282353401184082,68,0.06282353401184082,68,0.06282353401184082,68
383,mazes/maze25x25_3_112.txt,0.007224321365356445,44,0.006788015365600586,44,0.006788015365600586,44,0.006788015365600586,44,0.006788015365600586,44
384,mazes/maze25x25_3_111.txt,0.08893752098083496,139,0.18246221542358398,139,0.18246221542358398,139,0.18246221542358398,139,0.18246221542358398,139
385,mazes/maze25x25_3_110.txt,0.010434865951538086,60,0.010164022445678711,60,0.010164022445678711,60,0.010164022445678711,60,0.010164022445678711,60
386,mazes/maze25x25_3_11.txt,0.016246318817138672,63,0.026596784591674805,63,0.026596784591674805,63,0.026596784591674805,63,0.026596784591674805,63
387,mazes/maze25x25_3_109.txt,0.03212904930114746,78,0.10170507431030273,78,0.10170507431030273,78,0.10170507431030273,78,0.10170507431030273,78
388,mazes/maze25x25_3_108.txt,0.01868295669555664,66,0.018573522567749023,66,0.018573522567749023,66,0.018573522567749023,66,0.018573522567749023,66
389,mazes/maze25x25_3_107.txt,0.020682096481323242,75,0.07123589515686035,75,0.07123589515686035,75,0.07123589515686035,75,0.07123589515686035,75
390,mazes/maze25x25_3_106.txt,0.019345760345458984,47,0.04627251625061035,47,0.04627251625061035,47,0.04627251625061035,47,0.04627251625061035,47
391,mazes/maze25x25_3_105.txt,0.03182554244995117,78,0.08517122268676758,78,0.08517122268676758,78,0.08517122268676758,78,0.08517122268676758,78
392,mazes/maze25x25_3_104.txt,0.04453229904174805,77,0.07091403007507324,77,0.07091403007507324,77,0.07091403007507324,77,0.07091403007507324,77
393,mazes/maze25x25_3_103.txt,0.011816024780273438,55,0.011492013931274414,55,0.011492013931274414,55,0.011492013931274414,55,0.011492013931274414,55
394,mazes/maze25x25_3_102.txt,0.0346827507019043,92,0.1018819808959961,92,0.1018819808959961,92,0.1018819808959961,92,0.1018819808959961,92
395,mazes/maze25x25_3_101.txt,0.0208282470703125,82,0.0838623046875,82,0.0838623046875,82,0.0838623046875,82,0.0838623046875,82
396,mazes/maze25x25_3_100.txt,0.09738898277282715,101,0.5379531383514404,101,0.5379531383514404,101,0.5379531383514404,101,0.5379531383514404,101
397,mazes/maze25x25_3_10.txt,0.026295185089111328,77,0.015458345413208008,77,0.015458345413208008,77,0.015458345413208008,77,0.015458345413208008,77
398,mazes/maze25x25_3_1.txt,0.04263043403625488,99,0.22681808471679688,99,0.22681808471679688,99,0.22681808471679688,99,0.22681808471679688,99
399,mazes/maze25x25_3_0.txt,0.032739877700805664,100,0.021647214889526367,100,0.021647214889526367,100,0.021647214889526367,100,0.021647214889526367,100
400,mazes/maze12x12_3_99.txt,0.002856016159057617,23,0.20371508598327637,23,0.20371508598327637,23,0.20371508598327637,23,0.20371508598327637,23
401,mazes/maze12x12_3_98.txt,0.00834202766418457,41,0.01624751091003418,41,0.01624751091003418,41,0.01624751091003418,41,0.01624751091003418,41
402,mazes/maze12x12_3_97.txt,0.004633188247680664,22,0.009461402893066406,22,0.009461402893066406,22,0.009461402893066406,22,0.009461402893066406,22
403,mazes/maze12x12_3_96.txt,0.003476381301879883,33,0.003467082977294922,33,0.003467082977294922,33,0.003467082977294922,33,0.003467082977294922,33
404,mazes/maze12x12_3_95.txt,0.007309675216674805,34,0.017580509185791016,34,0.017580509185791016,34,0.017580509185791016,34,0.017580509185791016,34
405,mazes/maze12x12_3_94.txt,0.02873539924621582,40,0.12040376663208008,40,0.12040376663208008,40,0.12040376663208008,40,0.12040376663208008,40
406,mazes/maze12x12_3_93.txt,0.015051126480102539,41,0.020673751831054688,41,0.020673751831054688,41,0.020673751831054688,41,0.020673751831054688,41
407,mazes/maze12x12_3_92.txt,0.06038093566894531,56,0.03972792625427246,56,0.03972792625427246,56,0.03972792625427246,56,0.03972792625427246,56
408,mazes/maze12x12_3_91.txt,0.002826690673828125,26,0.002773761749267578,26,0.002773761749267578,26,0.002773761749267578,26,0.002773761749267578,26
409,mazes/maze12x12_3_90.txt,0.12118005752563477,33,0.09450006484985352,33,0.09450006484985352,33,0.09450006484985352,33,0.09450006484985352,33
410,mazes/maze12x12_3_9.txt,0.42551660537719727,45,0.4419989585876465,45,0.4419989585876465,45,0.4419989585876465,45,0.4419989585876465,45
411,mazes/maze12x12_3_89.txt,0.9569835662841797,39,1.8420705795288086,39,1.8420705795288086,39,1.8420705795288086,39,1.8420705795288086,39
412,mazes/maze12x12_3_88.txt,0.0039141178131103516,34,0.0037932395935058594,34,0.0037932395935058594,34,0.0037932395935058594,34,0.0037932395935058594,34
413,mazes/maze12x12_3_87.txt,0.002583026885986328,19,0.005153656005859375,19,0.005153656005859375,19,0.005153656005859375,19,0.005153656005859375,19
414,mazes/maze12x12_3_86.txt,0.0024361610412597656,22,0.002365589141845703,22,0.002365589141845703,22,0.002365589141845703,22,0.002365589141845703,22
415,mazes/maze12x12_3_85.txt,0.004056692123413086,28,0.009610414505004883,28,0.009610414505004883,28,0.009610414505004883,28,0.009610414505004883,28
416,mazes/maze12x12_3_84.txt,0.007192373275756836,19,0.009018898010253906,19,0.009018898010253906,19,0.009018898010253906,19,0.009018898010253906,19
417,mazes/maze12x12_3_83.txt,0.011701583862304688,51,0.020022869110107422,51,0.020022869110107422,51,0.020022869110107422,51,0.020022869110107422,51
418,mazes/maze12x12_3_82.txt,0.013190031051635742,21,0.07614588737487793,21,0.07614588737487793,21,0.07614588737487793,21,0.07614588737487793,21
419,mazes/maze12x12_3_81.txt,0.004313468933105469,37,0.012709856033325195,37,0.012709856033325195,37,0.012709856033325195,37,0.012709856033325195,37
420,mazes/maze12x12_3_80.txt,0.027214765548706055,34,0.04313826560974121,34,0.04313826560974121,34,0.04313826560974121,34,0.04313826560974121,34
421,mazes/maze12x12_3_8.txt,0.030787944793701172,48,0.052536964416503906,48,0.052536964416503906,48,0.052536964416503906,48,0.052536964416503906,48
